time	V(Reset,R-PI_GND)	V(pulse)	V(reset)	V(vl)
3.266184087670924e-001	3.761450e+000	3.300000e+000	-4.708489e-001	2.717707e+002
3.266405591529246e-001	3.766311e+000	3.300000e+000	-4.768721e-001	2.707102e+002
3.266627095387569e-001	3.770976e+000	3.300000e+000	-4.828780e-001	2.696365e+002
3.266848599245891e-001	3.775436e+000	3.300000e+000	-4.888652e-001	2.685498e+002
3.267070103104214e-001	3.779683e+000	3.300000e+000	-4.948319e-001	2.674501e+002
3.267291606962536e-001	3.783713e+000	3.300000e+000	-5.007761e-001	2.663374e+002
3.267513110820859e-001	3.787526e+000	3.300000e+000	-5.066959e-001	2.652119e+002
3.267734614679181e-001	3.791125e+000	3.300000e+000	-5.125897e-001	2.640735e+002
3.267956118537504e-001	3.794517e+000	3.300000e+000	-5.184557e-001	2.629222e+002
3.268240909212490e-001	3.798526e+000	3.300000e+000	-5.259590e-001	2.614233e+002
3.268525699887476e-001	3.802288e+000	3.300000e+000	-5.334098e-001	2.599036e+002
3.268810490562462e-001	3.805801e+000	3.300000e+000	-5.408080e-001	2.583633e+002
3.269095281237449e-001	3.809066e+000	3.300000e+000	-5.481536e-001	2.568024e+002
3.269380071912434e-001	3.812083e+000	3.300000e+000	-5.554467e-001	2.552207e+002
3.269664862587421e-001	3.814852e+000	3.300000e+000	-5.626872e-001	2.536184e+002
3.269949653262407e-001	3.817372e+000	3.300000e+000	-5.698752e-001	2.519955e+002
3.270455947795715e-001	3.821393e+000	3.300000e+000	-5.825321e-001	2.490594e+002
3.270962242329024e-001	3.825102e+000	3.300000e+000	-5.950225e-001	2.460623e+002
3.271468536862333e-001	3.828499e+000	3.300000e+000	-6.073463e-001	2.430041e+002
3.271974831395642e-001	3.831584e+000	3.300000e+000	-6.195035e-001	2.398847e+002
3.272481125928950e-001	3.834358e+000	3.300000e+000	-6.314942e-001	2.367043e+002
3.272987420462259e-001	3.836821e+000	3.300000e+000	-6.433182e-001	2.334627e+002
3.273493714995567e-001	3.838972e+000	3.300000e+000	-6.549758e-001	2.301601e+002
3.274639658425868e-001	3.843199e+000	3.300000e+000	-6.807983e-001	2.224472e+002
3.275785601856169e-001	3.847012e+000	3.300000e+000	-7.056531e-001	2.144734e+002
3.276931545286470e-001	3.850411e+000	3.300000e+000	-7.295404e-001	2.062387e+002
3.278077488716770e-001	3.853397e+000	3.300000e+000	-7.524600e-001	1.977430e+002
3.279223432147071e-001	3.855969e+000	3.300000e+000	-7.744120e-001	1.889865e+002
3.280369375577372e-001	3.858128e+000	3.300000e+000	-7.953964e-001	1.799690e+002
3.281515319007672e-001	3.859872e+000	3.300000e+000	-8.154131e-001	1.706906e+002
3.282315445189774e-001	3.861068e+000	3.300000e+000	-8.287313e-001	1.640879e+002
3.283115571371876e-001	3.862187e+000	3.300000e+000	-8.415058e-001	1.573922e+002
3.283915697553978e-001	3.863230e+000	3.300000e+000	-8.537367e-001	1.506037e+002
3.284715823736080e-001	3.864195e+000	3.300000e+000	-8.654240e-001	1.437222e+002
3.285515949918181e-001	3.865083e+000	3.300000e+000	-8.765676e-001	1.367478e+002
3.286316076100284e-001	3.865894e+000	3.300000e+000	-8.871676e-001	1.296805e+002
3.287116202282385e-001	3.866629e+000	3.300000e+000	-8.972240e-001	1.225202e+002
3.287132023986551e-001	3.866632e+000	3.300000e+000	-8.974153e-001	1.223780e+002
3.288671249777543e-001	3.867871e+000	3.300000e+000	-9.151741e-001	1.083233e+002
3.290210475568536e-001	3.868945e+000	3.300000e+000	-9.307168e-001	9.409954e+001
3.291749701359529e-001	3.869852e+000	3.300000e+000	-9.440436e-001	7.970688e+001
3.293288927150521e-001	3.870594e+000	3.300000e+000	-9.551544e-001	6.514528e+001
3.294828152941514e-001	3.871170e+000	3.300000e+000	-9.640492e-001	5.041473e+001
3.296367378732507e-001	3.871580e+000	3.300000e+000	-9.707280e-001	3.551524e+001
3.297906604523499e-001	3.871825e+000	3.300000e+000	-9.751908e-001	2.044681e+001
3.299900139248397e-001	3.871965e+000	3.300000e+000	-9.775054e-001	9.760712e-001
3.299963426065060e-001	3.942760e+000	3.300000e+000	-9.067216e-001	4.688686e-001
3.300056201066497e-001	3.810372e+000	3.300000e+000	-6.517361e-001	9.544822e-002
3.300162512684484e-001	3.580652e+000	3.300000e+000	-3.728459e-001	0.000000e+000
3.300284317182989e-001	3.451743e+000	3.300000e+000	-1.950353e-001	0.000000e+000
3.300424462195990e-001	3.368572e+000	3.300000e+000	-9.648620e-002	0.000000e+000
3.300572171853509e-001	3.327279e+000	3.300000e+000	-4.694352e-002	0.000000e+000
3.300796340918688e-001	3.302136e+000	3.300000e+000	-1.638899e-002	0.000000e+000
3.301054969649215e-001	3.296898e+000	3.300000e+000	-4.484052e-003	0.000000e+000
3.301454501921841e-001	3.296029e+000	3.300000e+000	-6.758022e-004	0.000000e+000
3.301999618498053e-001	3.296703e+000	3.300000e+000	-2.262458e-007	0.000000e+000
3.360000010000001e-001	3.296703e+000	3.300000e+000	1.296016e-008	0.000000e+000
3.360000020000001e-001	3.296703e+000	0.000000e+000	2.589548e-008	0.000000e+000
3.399819498252965e-001	3.296703e+000	0.000000e+000	2.372149e-008	0.000000e+000
3.399895792198278e-001	3.375487e+000	0.000000e+000	7.878330e-002	7.881390e-002
3.400048380088903e-001	3.398412e+000	0.000000e+000	5.745127e-001	5.747393e-001
3.400086527061559e-001	3.296506e+000	0.000000e+000	8.453959e-001	8.457434e-001
3.400334482383824e-001	3.295974e+000	0.000000e+000	3.267638e+000	3.269652e+000
3.400582437706090e-001	3.295441e+000	0.000000e+000	5.687991e+000	5.692994e+000
3.400830393028356e-001	3.294907e+000	0.000000e+000	8.106454e+000	8.115770e+000
3.401078348350621e-001	3.294371e+000	0.000000e+000	1.052303e+001	1.053798e+001
3.401326303672887e-001	3.293835e+000	0.000000e+000	1.293771e+001	1.295962e+001
3.401574258995153e-001	3.293298e+000	0.000000e+000	1.535051e+001	1.538070e+001
3.401822214317418e-001	3.292759e+000	0.000000e+000	1.776142e+001	1.780121e+001
3.403271799278356e-001	3.289655e+000	0.000000e+000	3.187175e+001	3.199532e+001
3.404721384239293e-001	3.286586e+000	0.000000e+000	4.580029e+001	4.605108e+001
3.406170969200231e-001	3.283552e+000	0.000000e+000	5.954705e+001	5.996847e+001
3.407620554161168e-001	3.280552e+000	0.000000e+000	7.311203e+001	7.374750e+001
3.409070139122106e-001	3.277586e+000	0.000000e+000	8.649522e+001	8.738817e+001
3.410519724083043e-001	3.274655e+000	0.000000e+000	9.969662e+001	1.008905e+002
3.411969309043981e-001	3.271759e+000	0.000000e+000	1.127162e+002	1.142544e+002
3.414211806079416e-001	3.267525e+000	0.000000e+000	1.324059e+002	1.345662e+002
3.416454303114851e-001	3.263441e+000	0.000000e+000	1.511172e+002	1.539828e+002
3.418696800150287e-001	3.259509e+000	0.000000e+000	1.688503e+002	1.725042e+002
3.420939297185722e-001	3.255727e+000	0.000000e+000	1.856051e+002	1.901304e+002
3.423181794221157e-001	3.252095e+000	0.000000e+000	2.013817e+002	2.068613e+002
3.425424291256592e-001	3.248615e+000	0.000000e+000	2.161800e+002	2.226971e+002
3.427666788292028e-001	3.245285e+000	0.000000e+000	2.300000e+002	2.376376e+002
3.427819376182653e-001	3.245453e+000	0.000000e+000	2.308826e+002	2.385979e+002
3.430988036727988e-001	3.240874e+000	-9.309894e-009	2.480687e+002	2.575039e+002
3.434156697273323e-001	3.237217e+000	-1.115490e-008	2.623445e+002	2.735617e+002
3.437325357818659e-001	3.234482e+000	-5.535018e-009	2.737099e+002	2.867712e+002
3.440494018363994e-001	3.232668e+000	7.549754e-009	2.821649e+002	2.971325e+002
3.443662678909329e-001	3.231776e+000	2.809941e-008	2.877095e+002	3.046455e+002
3.446831339454665e-001	3.231806e+000	5.611396e-008	2.903437e+002	3.093104e+002
3.450000000000000e-001	3.232758e+000	9.159340e-008	2.900674e+002	3.111270e+002
3.450000001000000e-001	-6.745300e-001	3.300001e-001	2.861581e+002	3.111270e+002
3.450000001031250e-001	-7.354431e-001	3.403126e-001	2.860970e+002	3.111270e+002
3.450000001093750e-001	-7.379150e-001	3.609376e-001	2.860944e+002	3.111270e+002
3.450000001218750e-001	-7.401123e-001	4.021876e-001	2.860919e+002	3.111270e+002
3.450000001468750e-001	-7.412415e-001	4.846876e-001	2.860901e+002	3.111270e+002
3.450000001968751e-001	-7.415161e-001	6.496876e-001	2.860884e+002	3.111270e+002
3.450000002968751e-001	-7.414856e-001	9.796877e-001	2.860855e+002	3.111270e+002
3.450000004968751e-001	-7.414856e-001	1.639688e+000	2.860798e+002	3.111270e+002
3.450000010000001e-001	-7.414856e-001	3.300000e+000	2.860654e+002	3.111270e+002
3.450007499714490e-001	-4.020622e-001	3.300000e+000	2.659199e+002	3.111270e+002
3.450014989428980e-001	3.155206e-002	3.300000e+000	2.471252e+002	3.111269e+002
3.450022479143470e-001	5.593573e-001	3.300000e+000	2.296811e+002	3.111269e+002
3.450029968857959e-001	1.181354e+000	3.300000e+000	2.135878e+002	3.111268e+002
3.450037458572449e-001	1.897541e+000	3.300000e+000	1.988451e+002	3.111267e+002
3.450044948286939e-001	2.707919e+000	3.300000e+000	1.854532e+002	3.111266e+002
3.450052438001429e-001	3.612488e+000	3.300000e+000	1.734119e+002	3.111265e+002
3.450093471246396e-001	4.541107e+000	3.300000e+000	1.167775e+002	3.111255e+002
3.450138187495744e-001	3.719673e+000	3.300000e+000	7.520046e+001	3.111239e+002
3.450193673582431e-001	2.936913e+000	3.300000e+000	4.367214e+001	3.111210e+002
3.450255438909393e-001	2.010504e+000	3.300000e+000	2.384071e+001	3.111166e+002
3.450334659242448e-001	1.326656e+000	3.300000e+000	1.113623e+001	3.111092e+002
3.450428389045165e-001	9.739571e-001	3.300000e+000	4.804196e+000	3.110979e+002
3.450553888828803e-001	1.689237e+000	3.300000e+000	2.099855e+000	3.110783e+002
3.450714943746727e-001	2.737754e+000	3.300000e+000	9.963420e-001	3.110451e+002
3.450988723227917e-001	3.355581e+000	3.300000e+000	3.066077e-001	3.109660e+002
3.451506998819142e-001	3.408813e+000	3.300000e+000	-6.315442e-003	3.107510e+002
3.452195946689205e-001	3.350065e+000	3.300000e+000	-5.899938e-002	3.103781e+002
3.452362861465118e-001	3.358893e+000	3.300000e+000	-6.265911e-002	3.102659e+002
3.452696691016943e-001	3.373982e+000	3.300000e+000	-7.512711e-002	3.099941e+002
3.453364350120595e-001	3.394235e+000	3.300000e+000	-9.658284e-002	3.093822e+002
3.453531264896507e-001	3.397032e+000	3.300000e+000	-1.015754e-001	3.092101e+002
3.453865094448333e-001	3.409110e+000	3.300000e+000	-1.118867e-001	3.088192e+002
3.454532753551984e-001	3.429721e+000	3.300000e+000	-1.321954e-001	3.079693e+002
3.454699668327897e-001	3.432580e+000	3.300000e+000	-1.371477e-001	3.077378e+002
3.455033497879723e-001	3.444549e+000	3.300000e+000	-1.475240e-001	3.072430e+002
3.455951529147243e-001	3.472265e+000	3.300000e+000	-1.754401e-001	3.056972e+002
3.456869560414763e-001	3.499800e+000	3.300000e+000	-2.031463e-001	3.039017e+002
3.457787591682283e-001	3.527152e+000	3.300000e+000	-2.306424e-001	3.018567e+002
3.458705622949804e-001	3.554321e+000	3.300000e+000	-2.579286e-001	2.995621e+002
3.459623654217324e-001	3.581309e+000	3.300000e+000	-2.850047e-001	2.970178e+002
3.460541685484844e-001	3.608114e+000	3.300000e+000	-3.118708e-001	2.942240e+002
3.461459716752364e-001	3.634737e+000	3.300000e+000	-3.385270e-001	2.911806e+002
3.461722011400227e-001	3.642308e+000	3.300000e+000	-3.460765e-001	2.902673e+002
3.461984306048090e-001	3.649836e+000	3.300000e+000	-3.536011e-001	2.893344e+002
3.462246600695952e-001	3.657322e+000	3.300000e+000	-3.611010e-001	2.883820e+002
3.462508895343816e-001	3.664763e+000	3.300000e+000	-3.685760e-001	2.874100e+002
3.462771189991678e-001	3.672162e+000	3.300000e+000	-3.760262e-001	2.864185e+002
3.463033484639541e-001	3.679517e+000	3.300000e+000	-3.834515e-001	2.854074e+002
3.463295779287404e-001	3.686829e+000	3.300000e+000	-3.908520e-001	2.843768e+002
3.463587880145251e-001	3.694921e+000	3.300000e+000	-3.990675e-001	2.832066e+002
3.463879981003098e-001	3.702942e+000	3.300000e+000	-4.072527e-001	2.820126e+002
3.464172081860945e-001	3.710879e+000	3.300000e+000	-4.154080e-001	2.807949e+002
3.464464182718792e-001	3.718716e+000	3.300000e+000	-4.235340e-001	2.795535e+002
3.464672826188683e-001	3.724151e+000	3.300000e+000	-4.293223e-001	2.786531e+002
3.464964927046530e-001	3.731765e+000	3.300000e+000	-4.373997e-001	2.773714e+002
3.465257027904377e-001	3.739213e+000	3.300000e+000	-4.454500e-001	2.760663e+002
3.465549128762224e-001	3.746461e+000	3.300000e+000	-4.534741e-001	2.747381e+002
3.465841229620071e-001	3.753472e+000	3.300000e+000	-4.614723e-001	2.733867e+002
3.466133330477919e-001	3.760210e+000	3.300000e+000	-4.694443e-001	2.720122e+002
3.466425431335766e-001	3.766637e+000	3.300000e+000	-4.773886e-001	2.706148e+002
3.466717532193613e-001	3.772724e+000	3.300000e+000	-4.853026e-001	2.691947e+002
3.467009633051460e-001	3.778447e+000	3.300000e+000	-4.931829e-001	2.677519e+002
3.467301733909307e-001	3.783796e+000	3.300000e+000	-5.010250e-001	2.662866e+002
3.467593834767154e-001	3.788767e+000	3.300000e+000	-5.088247e-001	2.647988e+002
3.467856129415017e-001	3.792909e+000	3.300000e+000	-5.157945e-001	2.634435e+002
3.468118424062880e-001	3.796801e+000	3.300000e+000	-5.227205e-001	2.620705e+002
3.468380718710742e-001	3.800444e+000	3.300000e+000	-5.296025e-001	2.606799e+002
3.468643013358606e-001	3.803839e+000	3.300000e+000	-5.364406e-001	2.592717e+002
3.468905308006468e-001	3.806984e+000	3.300000e+000	-5.432349e-001	2.578458e+002
3.469167602654331e-001	3.809881e+000	3.300000e+000	-5.499852e-001	2.564022e+002
3.469429897302194e-001	3.812528e+000	3.300000e+000	-5.566916e-001	2.549409e+002
3.469835261757981e-001	3.816246e+000	3.300000e+000	-5.669744e-001	2.526483e+002
3.470240626213769e-001	3.819705e+000	3.300000e+000	-5.771526e-001	2.503157e+002
3.470645990669557e-001	3.822906e+000	3.300000e+000	-5.872260e-001	2.479431e+002
3.471051355125345e-001	3.825849e+000	3.300000e+000	-5.971948e-001	2.455304e+002
3.471456719581133e-001	3.828533e+000	3.300000e+000	-6.070590e-001	2.430778e+002
3.471862084036921e-001	3.830959e+000	3.300000e+000	-6.168184e-001	2.405851e+002
3.472267448492709e-001	3.833127e+000	3.300000e+000	-6.264732e-001	2.380525e+002
3.473200382865220e-001	3.837450e+000	3.300000e+000	-6.483004e-001	2.320659e+002
3.474133317237732e-001	3.841368e+000	3.300000e+000	-6.695167e-001	2.258936e+002
3.475066251610244e-001	3.844882e+000	3.300000e+000	-6.901220e-001	2.195358e+002
3.475999185982756e-001	3.847990e+000	3.300000e+000	-7.101165e-001	2.129923e+002
3.476932120355268e-001	3.850694e+000	3.300000e+000	-7.295000e-001	2.062632e+002
3.477865054727780e-001	3.852993e+000	3.300000e+000	-7.482726e-001	1.993485e+002
3.478797989100291e-001	3.854886e+000	3.300000e+000	-7.664343e-001	1.922482e+002
3.480890385041197e-001	3.858583e+000	3.300000e+000	-8.049674e-001	1.755676e+002
3.482982780982101e-001	3.861798e+000	3.300000e+000	-8.396920e-001	1.583222e+002
3.485075176923007e-001	3.864531e+000	3.300000e+000	-8.706080e-001	1.405118e+002
3.487167572863911e-001	3.866782e+000	3.300000e+000	-8.977154e-001	1.221365e+002
3.489259968804817e-001	3.868551e+000	3.300000e+000	-9.210143e-001	1.031963e+002
3.491352364745721e-001	3.869839e+000	3.300000e+000	-9.405047e-001	8.369118e+001
3.493444760686627e-001	3.870645e+000	3.300000e+000	-9.561865e-001	6.362116e+001
3.494362791954146e-001	3.870986e+000	3.300000e+000	-9.616546e-001	5.479387e+001
3.495280823221666e-001	3.871277e+000	3.300000e+000	-9.663148e-001	4.593949e+001
3.496198854489185e-001	3.871516e+000	3.300000e+000	-9.701672e-001	3.705801e+001
3.497116885756705e-001	3.871705e+000	3.300000e+000	-9.732118e-001	2.814942e+001
3.498034917024224e-001	3.871843e+000	3.300000e+000	-9.754486e-001	1.921374e+001
3.498952948291744e-001	3.871929e+000	3.300000e+000	-9.768777e-001	1.025096e+001
3.499870979559264e-001	3.871965e+000	3.300000e+000	-9.774989e-001	1.261086e+000
3.499954436947220e-001	3.947210e+000	3.300000e+000	-9.022709e-001	5.659368e-001
3.500054157454997e-001	3.822775e+000	3.300000e+000	-6.620334e-001	1.243335e-001
3.500180235331564e-001	3.535468e+000	3.300000e+000	-3.543651e-001	0.000000e+000
3.500327822541454e-001	3.412194e+000	3.300000e+000	-1.578332e-001	0.000000e+000
3.500471150759829e-001	3.351226e+000	3.300000e+000	-7.454946e-002	0.000000e+000
3.500623968465950e-001	3.318928e+000	3.300000e+000	-3.546423e-002	0.000000e+000
3.500858626265174e-001	3.299723e+000	3.300000e+000	-1.199728e-002	0.000000e+000
3.501148322554335e-001	3.296242e+000	3.300000e+000	-2.859660e-003	0.000000e+000
3.501591728090900e-001	3.296253e+000	3.300000e+000	-3.259247e-004	0.000000e+000
3.502230031246455e-001	3.296747e+000	3.300000e+000	1.479147e-005	0.000000e+000
3.503506637557564e-001	3.296686e+000	3.300000e+000	-1.929016e-006	0.000000e+000
3.506059850179782e-001	3.296715e+000	3.300000e+000	5.410752e-007	0.000000e+000
3.511166275424218e-001	3.296694e+000	3.300000e+000	-1.963599e-007	0.000000e+000
3.550000010000001e-001	3.296700e+000	3.300000e+000	3.340227e-006	0.000000e+000
3.550000020000000e-001	3.296703e+000	0.000000e+000	6.674051e-006	0.000000e+000
3.599852151316501e-001	3.296703e+000	0.000000e+000	5.979928e-006	0.000000e+000
3.599928445261813e-001	3.428660e+000	0.000000e+000	1.319622e-001	1.320075e-001
3.600081033152438e-001	3.366427e+000	0.000000e+000	8.616412e-001	8.619843e-001
3.600119180125094e-001	3.296435e+000	0.000000e+000	1.164411e+000	1.164904e+000
3.600176400584079e-001	3.296314e+000	0.000000e+000	1.723397e+000	1.724195e+000
3.600233621043063e-001	3.296192e+000	0.000000e+000	2.282301e+000	2.283475e+000
3.600290841502047e-001	3.296069e+000	0.000000e+000	2.841123e+000	2.842746e+000
3.600348061961032e-001	3.295944e+000	0.000000e+000	3.399864e+000	3.402006e+000
3.600405282420016e-001	3.295819e+000	0.000000e+000	3.958523e+000	3.961256e+000
3.600462502879001e-001	3.295693e+000	0.000000e+000	4.517100e+000	4.520495e+000
3.600519723337985e-001	3.295565e+000	0.000000e+000	5.075595e+000	5.079724e+000
3.600596017283297e-001	3.295409e+000	0.000000e+000	5.820131e+000	5.825335e+000
3.601672306868956e-001	3.293092e+000	0.000000e+000	1.633377e+001	1.636799e+001
3.602748596454614e-001	3.290789e+000	0.000000e+000	2.677440e+001	2.686211e+001
3.603824886040273e-001	3.288498e+000	0.000000e+000	3.714205e+001	3.730769e+001
3.604901175625931e-001	3.286220e+000	0.000000e+000	4.743669e+001	4.770473e+001
3.605977465211590e-001	3.283955e+000	0.000000e+000	5.765834e+001	5.805323e+001
3.607053754797248e-001	3.281704e+000	0.000000e+000	6.780699e+001	6.835318e+001
3.608130044382907e-001	3.279465e+000	0.000000e+000	7.788264e+001	7.860460e+001
3.610375266202103e-001	3.274873e+000	0.000000e+000	9.869405e+001	9.986747e+001
3.612620488021300e-001	3.270467e+000	0.000000e+000	1.186736e+002	1.203894e+002
3.614865709840496e-001	3.266247e+000	0.000000e+000	1.378213e+002	1.401705e+002
3.617110931659692e-001	3.262212e+000	0.000000e+000	1.561372e+002	1.592106e+002
3.619356153478889e-001	3.258362e+000	0.000000e+000	1.736212e+002	1.775098e+002
3.621601375298085e-001	3.254699e+000	0.000000e+000	1.902733e+002	1.950681e+002
3.623846597117282e-001	3.251221e+000	0.000000e+000	2.060936e+002	2.118855e+002
3.626154226100527e-001	3.247678e+000	0.000000e+000	2.210910e+002	2.279911e+002
3.628461855083773e-001	3.244532e+000	0.000000e+000	2.346657e+002	2.427288e+002
3.630769484067018e-001	3.241781e+000	0.000000e+000	2.468178e+002	2.560987e+002
3.633077113050264e-001	3.239427e+000	0.000000e+000	2.575473e+002	2.681006e+002
3.635384742033509e-001	3.237469e+000	0.000000e+000	2.668540e+002	2.787347e+002
3.637692371016755e-001	3.235907e+000	0.000000e+000	2.747382e+002	2.880010e+002
3.640000000000000e-001	3.234741e+000	0.000000e+000	2.811996e+002	2.958994e+002
3.640000001000000e-001	-6.736755e-001	3.300000e-001	2.772892e+002	2.958994e+002
3.640000001031250e-001	-7.346191e-001	3.403125e-001	2.772282e+002	2.958994e+002
3.640000001093750e-001	-7.370911e-001	3.609375e-001	2.772256e+002	2.958994e+002
3.640000001218750e-001	-7.393188e-001	4.021875e-001	2.772230e+002	2.958994e+002
3.640000001468750e-001	-7.404175e-001	4.846875e-001	2.772212e+002	2.958994e+002
3.640000001968750e-001	-7.406616e-001	6.496875e-001	2.772196e+002	2.958994e+002
3.640000002968750e-001	-7.406616e-001	9.796876e-001	2.772168e+002	2.958994e+002
3.640000004968750e-001	-7.406616e-001	1.639688e+000	2.772113e+002	2.958994e+002
3.640000010000000e-001	-7.406616e-001	3.300000e+000	2.771974e+002	2.958994e+002
3.640007499714490e-001	-4.077581e-001	3.300000e+000	2.577020e+002	2.959220e+002
3.640014989428980e-001	1.154997e-002	3.300000e+000	2.395093e+002	2.959446e+002
3.640022479143469e-001	5.172627e-001	3.300000e+000	2.226193e+002	2.959671e+002
3.640029968857959e-001	1.109380e+000	3.300000e+000	2.070319e+002	2.959897e+002
3.640037458572449e-001	1.787902e+000	3.300000e+000	1.927471e+002	2.960122e+002
3.640044948286939e-001	2.552828e+000	3.300000e+000	1.797649e+002	2.960348e+002
3.640052438001428e-001	3.404160e+000	3.300000e+000	1.680854e+002	2.960573e+002
3.640092650097299e-001	4.265739e+000	3.300000e+000	1.141574e+002	2.961778e+002
3.640137119618305e-001	3.543869e+000	3.300000e+000	7.382667e+001	2.963106e+002
3.640191755148540e-001	2.802887e+000	3.300000e+000	4.335397e+001	2.964729e+002
3.640253184600104e-001	1.937235e+000	3.300000e+000	2.389062e+001	2.966544e+002
3.640331175252013e-001	1.243844e+000	3.300000e+000	1.141203e+001	2.968831e+002
3.640424047818209e-001	8.109446e-001	3.300000e+000	5.068546e+000	2.971530e+002
3.640547619160474e-001	1.403642e+000	3.300000e+000	2.363805e+000	2.975081e+002
3.640705266692731e-001	2.418565e+000	3.300000e+000	1.291897e+000	2.979537e+002
3.640968476594724e-001	2.899614e+000	3.300000e+000	4.904756e-001	2.986859e+002
3.641033123724380e-001	2.898161e+000	3.300000e+000	4.053379e-001	2.988628e+002
3.641162417983692e-001	2.971531e+000	3.300000e+000	3.494412e-001	2.992098e+002
3.641421006502317e-001	3.020920e+000	3.300000e+000	2.836075e-001	2.998939e+002
3.641485653631973e-001	3.022346e+000	3.300000e+000	2.750087e-001	3.000622e+002
3.641614947891285e-001	3.032155e+000	3.300000e+000	2.668623e-001	3.003919e+002
3.641873536409910e-001	3.043434e+000	3.300000e+000	2.543543e-001	3.010413e+002
3.642206007362427e-001	3.053520e+000	3.300000e+000	2.438306e-001	3.018457e+002
3.642538478314945e-001	3.063607e+000	3.300000e+000	2.334383e-001	3.026167e+002
3.642870949267462e-001	3.073696e+000	3.300000e+000	2.231773e-001	3.033545e+002
3.643203420219979e-001	3.083787e+000	3.300000e+000	2.130476e-001	3.040590e+002
3.643535891172496e-001	3.093879e+000	3.300000e+000	2.030493e-001	3.047302e+002
3.643868362125014e-001	3.103974e+000	3.300000e+000	1.931824e-001	3.053681e+002
3.644200833077531e-001	3.114070e+000	3.300000e+000	1.834468e-001	3.059728e+002
3.644330127336843e-001	3.116539e+000	3.300000e+000	1.796478e-001	3.062017e+002
3.645105892892717e-001	3.141450e+000	3.300000e+000	1.560768e-001	3.074516e+002
3.645235187152029e-001	3.143905e+000	3.300000e+000	1.522467e-001	3.076452e+002
3.646010952707903e-001	3.168920e+000	3.300000e+000	1.285800e-001	3.086819e+002
3.646140246967216e-001	3.171385e+000	3.300000e+000	1.247341e-001	3.088399e+002
3.646398835485840e-001	3.180381e+000	3.300000e+000	1.167811e-001	3.091278e+002
3.647950366597588e-001	3.227691e+000	3.300000e+000	6.899873e-002	3.103182e+002
3.650019074746584e-001	3.293430e+000	3.300000e+000	7.846001e-003	3.110448e+002
3.650536251783833e-001	3.298014e+000	3.300000e+000	-7.881809e-003	3.110418e+002
3.651570605858331e-001	3.343570e+000	3.300000e+000	-4.232239e-002	3.107278e+002
3.651829194376956e-001	3.344098e+000	3.300000e+000	-5.031644e-002	3.106031e+002
3.652346371414205e-001	3.363112e+000	3.300000e+000	-6.554476e-002	3.102411e+002
3.653380725488704e-001	3.394925e+000	3.300000e+000	-9.660007e-002	3.093534e+002
3.653639314007328e-001	3.398604e+000	3.300000e+000	-1.043185e-001	3.090855e+002
3.654156491044577e-001	3.418664e+000	3.300000e+000	-1.208716e-001	3.084731e+002
3.654285785303890e-001	3.420727e+000	3.300000e+000	-1.249071e-001	3.083086e+002
3.655061550859763e-001	3.445607e+000	3.300000e+000	-1.484102e-001	3.071967e+002
3.655190845119076e-001	3.448062e+000	3.300000e+000	-1.522410e-001	3.069966e+002
3.655966610674949e-001	3.472992e+000	3.300000e+000	-1.758181e-001	3.056720e+002
3.656095904934262e-001	3.475428e+000	3.300000e+000	-1.796337e-001	3.054365e+002
3.656742376230823e-001	3.495336e+000	3.300000e+000	-1.992369e-001	3.041699e+002
3.657388847527385e-001	3.515044e+000	3.300000e+000	-2.187133e-001	3.027792e+002
3.658035318823946e-001	3.534552e+000	3.300000e+000	-2.380629e-001	3.012644e+002
3.658681790120508e-001	3.553861e+000	3.300000e+000	-2.572857e-001	2.996255e+002
3.659328261417069e-001	3.572969e+000	3.300000e+000	-2.763817e-001	2.978625e+002
3.659974732713631e-001	3.591878e+000	3.300000e+000	-2.953509e-001	2.959755e+002
3.660621204010192e-001	3.610588e+000	3.300000e+000	-3.141933e-001	2.939644e+002
3.660958292614828e-001	3.620353e+000	3.300000e+000	-3.239825e-001	2.928688e+002
3.661295381219463e-001	3.630073e+000	3.300000e+000	-3.337339e-001	2.917408e+002
3.661632469824099e-001	3.639749e+000	3.300000e+000	-3.434474e-001	2.905801e+002
3.661969558428735e-001	3.649379e+000	3.300000e+000	-3.531232e-001	2.893869e+002
3.662306647033370e-001	3.658964e+000	3.300000e+000	-3.627612e-001	2.881612e+002
3.662643735638006e-001	3.668504e+000	3.300000e+000	-3.723614e-001	2.869029e+002
3.662980824242642e-001	3.677998e+000	3.300000e+000	-3.819237e-001	2.856120e+002
3.663174765631610e-001	3.683450e+000	3.300000e+000	-3.874288e-001	2.848550e+002
3.663368707020578e-001	3.688864e+000	3.300000e+000	-3.929149e-001	2.840874e+002
3.663562648409547e-001	3.694240e+000	3.300000e+000	-3.983820e-001	2.833093e+002
3.663756589798515e-001	3.699579e+000	3.300000e+000	-4.038302e-001	2.825206e+002
3.663950531187484e-001	3.704880e+000	3.300000e+000	-4.092593e-001	2.817214e+002
3.664144472576452e-001	3.710143e+000	3.300000e+000	-4.146695e-001	2.809116e+002
3.664338413965421e-001	3.715369e+000	3.300000e+000	-4.200608e-001	2.800913e+002
3.664564678919217e-001	3.721399e+000	3.300000e+000	-4.263450e-001	2.791213e+002
3.664790943873014e-001	3.727351e+000	3.300000e+000	-4.326122e-001	2.781373e+002
3.665017208826810e-001	3.733214e+000	3.300000e+000	-4.388629e-001	2.771392e+002
