time	V(Reset,R-PI_GND)	V(pulse)	V(reset)	V(vl)
4.083123546985003e-002	2.351443e+000	3.300000e+000	9.463063e-001	8.026253e+001
4.097135147095819e-002	2.363270e+000	3.300000e+000	9.344638e-001	9.341176e+001
4.111146747206634e-002	2.377095e+000	3.300000e+000	9.206190e-001	1.064444e+002
4.127591941020907e-002	2.395434e+000	3.300000e+000	9.022591e-001	1.214933e+002
4.144037134835180e-002	2.416023e+000	3.300000e+000	8.816465e-001	1.361237e+002
4.160482328649453e-002	2.438864e+000	3.300000e+000	8.587815e-001	1.503356e+002
4.176927522463726e-002	2.463955e+000	3.300000e+000	8.336638e-001	1.641290e+002
4.193372716277999e-002	2.491298e+000	3.300000e+000	8.062936e-001	1.775038e+002
4.209817910092272e-002	2.520892e+000	3.300000e+000	7.766709e-001	1.904601e+002
4.226263103906545e-002	2.552737e+000	3.300000e+000	7.447956e-001	2.029980e+002
4.226435176188607e-002	2.553056e+000	3.300000e+000	7.444550e-001	2.031254e+002
4.250058242340358e-002	2.602785e+000	3.300000e+000	6.946434e-001	2.202269e+002
4.273681308492108e-002	2.655575e+000	3.300000e+000	6.417873e-001	2.359229e+002
4.297304374643858e-002	2.711426e+000	3.300000e+000	5.858867e-001	2.502136e+002
